time_s,tension_kN,opb_interlink_angle_deg,ipb_interlink_angle_deg,opb_interlink_01_deg,ipb_interlink_01_deg,opb_interlink_02_deg,ipb_interlink_02_deg,opb_interlink_03_deg,ipb_interlink_03_deg,opb_interlink_04_deg,ipb_interlink_04_deg,opb_interlink_05_deg,ipb_interlink_05_deg,opb_interlink_06_deg,ipb_interlink_06_deg,opb_interlink_07_deg,ipb_interlink_07_deg,opb_interlink_08_deg,ipb_interlink_08_deg,opb_interlink_09_deg,ipb_interlink_09_deg,opb_interlink_10_deg,ipb_interlink_10_deg,opb_interlink_11_deg,ipb_interlink_11_deg,opb_interlink_12_deg,ipb_interlink_12_deg,opb_interlink_13_deg,ipb_interlink_13_deg,opb_interlink_14_deg,ipb_interlink_14_deg,opb_interlink_15_deg,ipb_interlink_15_deg,opb_interlink_16_deg,ipb_interlink_16_deg,opb_interlink_17_deg,ipb_interlink_17_deg,opb_interlink_18_deg,ipb_interlink_18_deg,opb_interlink_19_deg,ipb_interlink_19_deg,fairlead_x_m,fairlead_y_m,fairlead_z_m,line_length_m,fairlead_angle_in_plane_deg,fairlead_angle_out_of_plane_deg
191.0,1066.8385011806574,-0.20397041936377003,0.044087950620659344,-0.20397041936377003,0.044087950620659344,-0.051105098646110035,0.013275755788207406,-0.015242570149290148,0.0041514231326289525,-0.004752986365197867,0.0013129801004566244,-0.001501757473314799,0.0004167313682037104,-0.00047644401553788117,0.0001324156901749994,-0.00015135069584697097,4.2093557314713955e-05,-4.810268332639537e-05,1.338185916270636e-05,-1.528951788628821e-05,4.254193897480956e-06,-4.859798684789121e-06,1.3524403070468252e-06,-1.5446950919800896e-06,4.2995096761746454e-07,-4.909838988511085e-07,1.3668465214929556e-07,-1.5606003375232296e-07,4.345307703570898e-08,-4.960389394997321e-08,1.3814047525565692e-08,-1.5766530955773704e-08,4.39154820526178e-09,-5.0109487184667835e-09,1.3959753419387266e-09,-1.5912617472537549e-09,4.433792307692895e-10,-5.011394517931941e-10,1.3965803803466663e-10,-1.446718656769299e-10,4.032307846361533e-11,39.41668315390431,1.5841774881345803,-12.93240317231765,819.8130291064134,0.47041841888056884,-1.7759098448464163
191.5,1062.8327377127132,-0.200688500304582,-0.0017220362976051117,-0.200688500304582,-0.0017220362976051117,-0.05055129240111704,-0.0005479689093302784,-0.01511688963199921,-0.00017448518063293574,-0.004723725243586936,-5.557340950887647e-05,-0.0014954788819736167,-1.77011421262017e-05,-0.00047538177884263316,-5.638135852039591e-06,-0.00015130821211650598,-1.7958488587568633e-06,-4.818304821944254e-05,-5.720105382567237e-07,-1.5344956105100864e-05,-1.821957645673979e-07,-4.8869402529002856e-06,-5.8032666190636134e-08,-1.5563540780497404e-06,-1.8484460106594206e-08,-4.956553321783987e-07,-5.887636822124675e-09,-1.5785237421677644e-07,-1.875319270351223e-09,-5.0271526456758854e-08,-5.973227247202313e-10,-1.6009923685487328e-08,-1.9025631829053502e-10,-5.098229040345962e-09,-6.059433052537872e-11,-1.6221212902593639e-09,-1.9282285139951497e-11,-5.118202016790507e-10,-6.084897096680427e-12,-1.4799058812641122e-10,-1.7596292593523143e-12,39.13040909784798,1.534399554540889,-13.251326620814943,820.0189686747061,-0.01953071156832502,-1.7504122136167157
192.0,1056.8890721944344,-0.19982145154585945,-0.04821034129183171,-0.19982145154585945,-0.04821034129183171,-0.05051513322725375,-0.01451364690802979,-0.01514999951180644,-0.004553434933946318,-0.004747561962123958,-0.0014463740480648902,-0.001507336341770043,-0.00046121807108066815,-0.0004805335720705073,-0.0001472536435578654,-0.0001533906807007213,-4.7036143462027605e-05,-4.89877278372962e-05,-1.5025652775869613e-05,-1.56464883549369e-05,-4.799930962112528e-06,-4.997427082839372e-06,-1.5333335318381257e-06,-1.5961586305221242e-06,-4.898219862432379e-07,-5.09806808054916e-07,-1.5647318145675973e-07,-1.628302803887143e-07,-4.99852087250074e-08,-5.200730093013909e-08,-1.5967712745929585e-08,-1.6610763450646565e-08,-5.100820481134965e-09,-5.3048967624116056e-09,-1.6292937330310447e-09,-1.692747780560897e-09,-5.199796569154795e-10,-5.355990472490933e-10,-1.6455209043798088e-10,-1.5523236326293535e-10,-4.769848659292784e-11,38.80865343946285,1.5133899738486725,-13.615851688723009,820.2493257729196,-0.5092011442768206,-1.73951304368849
192.5,1049.3037363703195,-0.20147280588769886,-0.09813548793252616,-0.20147280588769886,-0.09813548793252616,-0.051016711619721676,-0.027928823146976162,-0.015346846867563047,-0.008648300486127889,-0.004825839892228434,-0.002742954863964543,-0.0015377211034136357,-0.000876430970656395,-0.0004920213350640705,-0.00028069403323539735,-0.00015763867571303705,-8.996616148241323e-05,-5.053099138595286e-05,-2.884451052194985e-05,-1.619934572830915e-05,-9.247985837394167e-06,-5.193224886323806e-06,-2.9650439716828724e-06,-1.66485641707143e-06,-9.506378900496438e-07,-5.337236344732687e-07,-3.047888656501582e-07,-1.7110237695703387e-07,-9.771990419361786e-08,-5.485235021655703e-08,-3.133044447678011e-08,-1.7584516319592115e-08,-1.00449103713914e-08,-5.6367218705454344e-09,-3.220227379978919e-09,-1.8052735191673987e-09,-1.031447236336296e-09,-5.732484532975408e-10,-3.2755905250285674e-10,-1.66646603724121e-10,-9.523119298510524e-11,38.46737890507583,1.5227185614709078,-14.001168474837026,820.4942596378033,-0.9646479639455767,-1.7441033260524499
193.0,1040.4793972167467,-0.20559090810515215,-0.1473497526007097,-0.20559090810515215,-0.1473497526007097,-0.052036905785008414,-0.03977758135818334,-0.01570062245419991,-0.012188054567796973,-0.004956190089051217,-0.003864846665866246,-0.001585836047639477,-0.0012384283644269402,-0.00050958580276057,-0.00039814862769350993,-0.00016397068190993452,-0.00012813812634275334,-5.2788114643261196e-05,-4.125710141059896e-05,-1.6996351703024263e-05,-1.3284370166282548e-05,-5.472367655658215e-06,-4.277433088094573e-06,-1.7619550509832594e-06,-1.3772902725330836e-06,-5.673020825251693e-07,-4.4347355865368495e-07,-1.8265597609275681e-07,-1.4279399258054661e-07,-5.8810241158999436e-08,-4.597817289524653e-08,-1.8935111109766387e-08,-1.4804348584462105e-08,-6.095964943987298e-09,-4.76635715569504e-09,-1.9607764532110097e-09,-1.5331857505733603e-09,-6.252290908674946e-10,-4.889087033098765e-10,-1.8239825108790217e-10,-1.4263554039020632e-10,38.12427347536977,1.562316986536819,-14.381495524838975,820.742412295141,-1.3543926997227071,-1.7637653401954831
193.5,1030.899906574908,-0.2120285001122394,-0.18999418042390392,-0.2120285001122394,-0.18999418042390392,-0.05352918694526633,-0.049124921621878155,-0.016195824836218675,-0.014945985316228367,-0.005133356192694512,-0.004744886240074546,-0.0016499112554206235,-0.0015258417974779084,-0.0005326389394777204,-0.0004926731050790993,-0.00017219413981804492,-0.00015928482506551484,-5.569693809708076e-05,-5.152349467471383e-05,-1.801774300505619e-05,-1.6667954131694234e-05,-5.828669834518614e-06,-5.392116677295395e-06,-1.8855520355056702e-06,-1.744360585379238e-06,-6.099687472392427e-07,-5.643041496405765e-07,-1.9732249453253498e-07,-1.8255350442294754e-07,-6.383298496450242e-08,-5.905635626958381e-08,-2.0649490463918002e-08,-1.910463523337027e-08,-6.679312490809281e-09,-6.1797240688090104e-09,-2.1585141592304004e-09,-1.99710131974717e-09,-6.914161853079159e-10,-6.397235742972604e-10,-2.0248089454874903e-10,-1.8734555419875176e-10,37.79736906984694,1.6304573736829846,-14.73173631456671,820.981873346213,-1.6516070122433157,-1.7972482536455585
194.0,1021.0999473553524,-0.22060126655376874,-0.219488200514422,-0.22060126655376874,-0.219488200514422,-0.055432565530970195,-0.05521830865880975,-0.016811767542647658,-0.016751321300202824,-0.005350168751742286,-0.005331351273639452,-0.0017274674140152514,-0.0017214348588797134,-0.0005603310214470845,-0.0005583790891995981,-0.00018202074461048365,-0.00018138728052972204,-5.9160570604960596e-05,-5.895479983602817e-05,-1.9231259833515045e-05,-1.9164386786548026e-05,-6.251483901429337e-06,-6.229750959622498e-06,-2.0321628043524885e-06,-2.0250998582262256e-06,-6.605928571788016e-07,-6.582974843231336e-07,-2.1473814512819036e-07,-2.1399217665291595e-07,-6.9804599302419e-08,-6.956216878988886e-08,-2.2691034916633435e-08,-2.2612248837537024e-08,-7.3753265406305034e-09,-7.349724876930772e-09,-2.3949588802740753e-09,-2.386647382721033e-09,-7.707428841559246e-10,-7.680687209911087e-10,-2.2659976129270692e-10,-2.258137045968416e-10,37.50358478801176,1.7238172169030683,-15.029046901188794,821.2012534520112,-1.8359566358137989,-1.8429779621427504
194.5,1011.6314835215427,-0.2311338285616465,-0.23040380506719602,-0.2311338285616465,-0.23040380506719602,-0.05768242105100853,-0.05754457674343246,-0.0175256368631944,-0.017486807637379823,-0.0055984289842597144,-0.005586307992833766,-0.0018155655437263542,-0.0018116640979104531,-0.0005916178926493192,-0.0005903498704321855,-0.00019308313271240374,-0.00019266971525048888,-6.305091436680089e-05,-6.291599536380176e-05,-2.0592599427573464e-05,-2.0548545819286402e-05,-6.725598754184255e-06,-6.7112144182209085e-06,-2.19659876825397e-06,-2.191902010990009e-06,-7.174150971068072e-07,-7.158815173277506e-07,-2.3430968120432808e-07,-2.3380893855157948e-07,-7.652607598422302e-08,-7.636257429060467e-08,-2.499331550222797e-08,-2.4939929755235144e-08,-8.161940492039265e-09,-8.144511064808887e-09,-2.6628211825814557e-09,-2.657136288961508e-09,-8.608339094184706e-10,-8.589965303118809e-10,-2.5405119086862716e-10,-2.535091050801052e-10,37.25736577006689,1.8376305967338618,-15.25424326254825,821.3907131717598,-1.8949852788581116,-1.8994632011336305
195.0,1003.0291218917976,-0.2434814503210272,-0.2203979186785546,-0.2434814503210272,-0.2203979186785546,-0.06021641843239613,-0.055853420644162856,-0.01831431740953107,-0.017081575044602258,-0.005869478967381546,-0.005483214305788995,-0.0019109814222265167,-0.0017861450326173583,-0.0006253124117368411,-0.0005845677854648464,-0.00020494926948503978,-0.00019160837620010748,-6.721236654709941e-05,-6.283987668220915e-05,-2.204622426932743e-05,-2.0612367188765815e-05,-7.2313478815799584e-06,-6.7611475941894914e-06,-2.3719432167015404e-06,-2.2177519110687845e-06,-7.780174091161307e-07,-7.274539419057282e-07,-2.551962475678815e-07,-2.386151329746466e-07,-8.370640987358103e-08,-7.826902551563572e-08,-2.7456056761172012e-08,-2.567301574164546e-08,-9.004741774577592e-09,-8.42010468676886e-09,-2.950348320250531e-09,-2.7588430229458435e-09,-9.577299550547586e-10,-8.955791584416987e-10,-2.8362812550276917e-10,-2.6522609459003264e-10,37.069577271327766,1.965921341562718,-15.39298850636775,821.5427994045582,-1.824950895015686,-1.965495122115522
195.5,995.7765621750046,-0.2575184065340175,-0.1911923040423557,-0.2575184065340175,-0.1911923040423557,-0.06297404597307898,-0.050181073411388784,-0.019154579060213867,-0.015513039293959736,-0.006154334935190611,-0.005008037175281197,-0.0020102681468973332,-0.0016383484406828613,-0.0006601100254868146,-0.0005382689006993881,-0.0002171321320204679,-0.0001770912851107712,-7.146529470480867e-05,-5.829374100419406e-05,-2.3526551705185326e-05,-1.9191418751949728e-05,-7.744998986023248e-06,-6.318183518439788e-06,-2.549672809843985e-06,-2.0800673166054297e-06,-8.39358578526511e-07,-6.847980854370569e-07,-2.7631887571866455e-07,-2.2544864204623632e-07,-9.096472554684634e-08,-7.422191406326228e-08,-2.994541329925988e-08,-2.443495322512364e-08,-9.856891589431704e-09,-8.04346592347042e-09,-3.241229911913087e-09,-2.645056840458311e-09,-1.0558326484714104e-09,-8.616709668056148e-10,-3.1359690198885913e-10,-2.5593865128740817e-10,36.94677360709807,2.101808892020185,-15.43670434929682,821.6529782307315,-1.6310614929614071,-2.040099072695417
196.0,990.2762432794192,-0.27309076292460416,-0.1480287008024132,-0.27309076292460416,-0.1480287008024132,-0.06589035068381466,-0.04088956981499168,-0.02002180967731782,-0.012825001338963953,-0.006443434243053377,-0.004166191151228646,-0.002109721035429235,-0.0013682541754652003,-0.0006945929291511839,-0.00045095247701161425,-0.00022909632382377176,-0.00014879830520684727,-7.56099680901946e-05,-4.912084273360488e-05,-2.495982885335798e-05,-1.6217053142367372e-05,-8.239562481102677e-06,-5.3539963473503806e-06,-2.7199861892475094e-06,-1.7676008451251288e-06,-8.979026217202565e-07,-5.835664606734956e-07,-2.964092260610739e-07,-1.9266214172352121e-07,-9.784837479828505e-08,-6.360655356139913e-08,-3.230057238307171e-08,-2.0999165851271584e-08,-1.0661497031718459e-08,-6.931920219238234e-09,-3.5154392471441207e-09,-2.2859054128487274e-09,-1.1481964782308634e-09,-7.466837397805363e-10,-3.417882577937217e-10,-2.222862830944727e-10,36.890901649750404,2.2378724903829355,-15.383150990865408,821.719811853295,-1.3270945925991764,-2.122269536187167
196.5,986.8240931019105,-0.2899415977489608,-0.09779667163556606,-0.2899415977489608,-0.09779667163556606,-0.0688866340440622,-0.028695737920536573,-0.020888100616651098,-0.009155659897492287,-0.006726238308294251,-0.0029934812264410457,-0.002205318549047339,-0.0009863545656361543,-0.0007272353883274969,-0.0003258281828338045,-0.00024026859873195139,-0.00010772223535107492,-7.943312913790269e-05,-3.5627537688803695e-05,-2.626739024105948e-05,-1.1783451454497906e-05,-8.686247129228803e-06,-3.8972586139793374e-06,-2.8724166489391656e-06,-1.288979271919094e-06,-9.498667430921669e-07,-4.263169835065235e-07,-3.1410718076452954e-07,-1.4100005124104483e-07,-1.0387055647690521e-07,-4.6634284333448215e-08,-3.4348016677752965e-08,-1.542360759404389e-08,-1.135694716670985e-08,-5.10055329901167e-09,-3.751204037656341e-09,-1.6849900784557017e-09,-1.2272403064968896e-09,-5.513467499796269e-10,-3.6582645523476264e-10,-1.643719294089344e-10,36.89943103431974,2.366554411965619,-15.236621383725542,821.7447948112904,-0.9344241061252765,-2.2105828394458205
197.0,985.5909683362414,-0.3076281934801433,-0.04685643774596034,-0.3076281934801433,-0.04685643774596034,-0.07186237617708627,-0.014632296932423794,-0.021720875665512854,-0.004754924456441049,-0.006991050486058946,-0.0015643874903838294,-0.0022927490864304975,-0.0005167557230021081,-0.0007564435824600902,-0.00017092190729567965,-0.00025006224452591395,-5.6562509656589573e-05,-8.272009632573524e-05,-1.872038155404914e-05,-2.7371109406416655e-05,-6.195847526037203e-06,-9.056778984425185e-06,-2.0506273575282618e-06,-2.9967819064338135e-06,-6.786920650327797e-07,-9.915999563295934e-07,-2.2462536149259971e-07,-3.2810873713347436e-07,-7.434379754039949e-08,-1.0856716516175142e-07,-2.4605381244353137e-08,-3.592309807365919e-08,-8.143479850709693e-09,-1.1885010684779885e-08,-2.6948858234682235e-09,-3.928013631751493e-09,-8.908769599319999e-10,-1.2858408089467659e-09,-2.9169725795586117e-10,-3.8348313061232323e-10,-8.701125751356168e-11,36.965842162100394,2.480578942094309,-15.007707241038778,821.7319248689976,-0.4805198920301919,-2.30282014524585
197.5,986.6119504821537,-0.3254602020583196,0.0002703867687596197,-0.3254602020583196,0.0002703867687596197,-0.07469273058321273,8.943687056371526e-05,-0.022483166609538696,2.9587472284563942e-05,-0.007225366785344235,9.78811658628151e-06,-0.002367616322019637,3.238101091745287e-06,-0.0007806560542895016,1.0712273998713684e-06,-0.0002579221431078724,3.543830503502508e-07,-8.527393519506797e-05,1.1723686902531189e-07,-2.8201273633606113e-05,3.8784257443544036e-08,-9.326552511336547e-06,1.283059363245003e-08,-3.0844203251258195e-06,4.244612209058855e-09,-1.0200605825155323e-06,1.4042010079267184e-09,-3.373481329395378e-07,4.6453717802607086e-10,-1.1156553836680705e-07,1.5367778126176907e-10,-3.689575711754728e-08,5.083891542933724e-11,-1.2200383777469842e-08,1.6816362454701813e-11,-4.030134160869503e-09,5.5566876524165674e-12,-1.3186028578856843e-09,1.8186275149743659e-12,-3.930875857635892e-10,5.422887226253399e-13,37.080361125139106,2.573361396818054,-14.712619373581802,821.687122834851,0.002974880219426935,-2.395735443912483
198.0,989.7841706047415,-0.34249103492310135,0.04696394213775299,-0.34249103492310135,0.04696394213775299,-0.07723433181951053,0.014633266200629895,-0.02313604782397405,0.004745198570995544,-0.0074168690172199715,0.0015579046092324867,-0.0024258416175097844,0.0005135292585679752,-0.0007985042488249508,0.00016949582990666824,-0.000263387730705144,5.597198024204642e-05,-8.693976275277903e-05,1.8485714390105774e-05,-2.870585015246188e-05,6.105226847991805e-06,-9.478123780546176e-06,2.016356742919311e-06,-3.129495547392916e-06,6.659366815668403e-07,-1.0332996757668716e-06,2.1993710117675636e-07,-3.4117577355818413e-07,7.263801909874687e-08,-1.126495596874903e-07,2.398992594211359e-08,-3.719422389728367e-08,7.922978889986984e-09,-1.2279277113318459e-08,2.6163707996901158e-09,-4.04970160416812e-09,8.631024773171496e-10,-1.3229561178655202e-09,2.820290208803922e-10,-3.938748475915018e-10,8.39842577757917e-11,37.23081613394466,2.639381279934587,-14.372083294398383,821.6176241271959,0.4824503336974401,-2.485069601330587
198.5,994.8732995025662,-0.3575869810149777,0.0962053422477912,-0.3575869810149777,0.0962053422477912,-0.07933940249728268,0.02817110544222325,-0.02364289230184084,0.008957992100113638,-0.007554886887767078,0.0029177392755949656,-0.0024641852743958045,0.0009575966682243792,-0.000808999471756478,0.0003150585387766744,-0.0002661597960613834,0.0001037411051701677,-8.762844875675675e-05,3.4172072828399565e-05,-2.8858845023684134e-05,1.1256281147271995e-05,-9.50413875608436e-06,3.7078191271071877e-06,-3.1300162316265556e-06,1.2213556570965531e-06,-1.0308142287019933e-06,4.0231455941017054e-07,-3.3947997269360984e-07,1.3252239913223872e-07,-1.1180142795681839e-07,4.3652816149245824e-08,-3.6819285948025184e-08,1.4379045296994431e-08,-1.2124269973083905e-08,4.735872371484008e-09,-3.9883667192231895e-09,1.5582196231422418e-09,-1.2997034801586757e-09,5.078834576980274e-10,-3.861519141670725e-10,1.5092118972444105e-10,37.40350452595266,2.6744959322052715,-14.009876249296072,821.5314421434158,0.9246611296039128,-2.565850986891188
199.0,1001.5282954651979,-0.369577279455886,0.14324782127898117,-0.369577279455886,0.14324782127898117,-0.08087534619471881,0.0395728713668921,-0.023974411909057948,0.012363119343271015,-0.007631946146501242,0.0039958983671028936,-0.0024807434266849618,0.0013052117252487492,-0.0008116928107626737,0.0004277825999301807,-0.000266151321068063,0.00014036083869051847,-8.733245629192023e-05,4.6074765967294366e-05,-2.8665116160124106e-05,1.5125576733242877e-05,-9.408745834328813e-06,4.9654744125974505e-06,-3.088230919735587e-06,1.6300823789469014e-06,-1.013649453786686e-06,5.351288322310756e-07,-3.3270992453128507e-07,1.7567383830686165e-07,-1.0920516514874025e-07,5.7670708598689174e-08,-3.5843927135022286e-08,1.893208555742948e-08,-1.1763631598888612e-08,6.2143398220453446e-09,-3.85686596532366e-09,2.0377854098031938e-09,-1.2528114691741872e-09,6.620298975940358e-10,-3.712171226985916e-10,1.9618999344560696e-10,37.58399689414417,2.6761755691761047,-13.651114519803949,821.4369569607013,1.2990168659090853,-2.63295085573542
199.5,1009.3034829478912,-0.37745803446322146,0.1819316201726395,-0.37745803446322146,0.1819316201726395,-0.08174528014653218,0.04793721181578815,-0.024113209950800556,0.014762177293699129,-0.0076449878776488865,0.004738106346784211,-0.00247527992974925,0.001540116390777808,-0.0008067604020492542,0.000502642232939377,-0.00026350649074029827,0.00016426075819181101,-8.612864846655103e-05,5.370636423685018e-05,-2.815999780152554e-05,1.7561753359090107e-05,-9.206988500837616e-06,5.742618875208316e-06,-3.0102501331061227e-06,1.8778120169863269e-06,-9.842095204272841e-07,6.140365569214964e-07,-3.2178995578495625e-07,2.0078732155091275e-07,-1.0520996813864245e-07,6.56565150042059e-08,-3.439825885643654e-08,2.1469134053276342e-08,-1.1245293471591989e-08,7.019496245734496e-09,-3.6726678930073014e-09,2.2928391462947353e-09,-1.1885189417044135e-09,7.420838253003446e-10,-3.510616743532393e-10,2.19218103870407e-10,37.75785277907824,2.643646764465463,-13.320430875378513,821.3426269637686,1.579674518988985,-2.6817948173275643
200.0,1017.6865748643805,-0.3805963388063875,0.20611319925565771,-0.3805963388063875,0.20611319925565771,-0.08190478495935433,0.05268545767895779,-0.02405682284505581,0.016061014443177368,-0.007595977956119922,0.005124902000545671,-0.0024493140224754683,0.001658041584918502,-0.0007949930746399864,0.000538779358430061,-0.00025858315479349963,0.00017532394551622124,-8.41674275487139e-05,5.7082109317902346e-05,-2.740390192703242e-05,1.8587351732173728e-05,-8.922380814114579e-06,6.052503113530871e-06,-2.9050198581446105e-06,1.970845251070004e-06,-9.458395065657007e-07,6.417561264397844e-07,-3.079539239796793e-07,2.0897169674387194e-07,-1.002659658471982e-07,6.804628519466245e-08,-3.264500144547822e-08,2.2157293946944443e-08,-1.0627619838066477e-08,7.2141496833957875e-09,-3.4565396358897277e-09,2.3466025344598163e-09,-1.1140880483143062e-09,7.564231076008883e-10,-3.2796667288779475e-10,2.2269719585046772e-10,37.911265189312374,2.577938246236398,-13.040195628972906,821.2567727569572,1.747295467411839,-2.7090864045195193
